datetime,megawatt
14-02-2023 19:15,22778
14-02-2023 19:30,18591
14-02-2023 19:45,10557
14-02-2023 20:00,17196
14-02-2023 20:15,15805
14-02-2023 20:30,14150
14-02-2023 20:45,12701
14-02-2023 21:00,25053
14-02-2023 21:15,15249
14-02-2023 21:30,20801
14-02-2023 21:45,16101
14-02-2023 22:00,21325
14-02-2023 22:15,20528
14-02-2023 22:30,25145
14-02-2023 22:45,20762
14-02-2023 23:00,20865
14-02-2023 23:15,14382
14-02-2023 23:30,21291
14-02-2023 23:45,17278
15-02-2023 00:00,20392
15-02-2023 00:15,16113
15-02-2023 00:30,20428
15-02-2023 00:45,22200
15-02-2023 01:00,17144
15-02-2023 01:15,13637
15-02-2023 01:30,23192
15-02-2023 01:45,24874
15-02-2023 02:00,10552
15-02-2023 02:15,22144
15-02-2023 02:30,11947
15-02-2023 02:45,16939
15-02-2023 03:00,13901
15-02-2023 03:15,17565
15-02-2023 03:30,17291
15-02-2023 03:45,11865
15-02-2023 04:00,15420
15-02-2023 04:15,20815
15-02-2023 04:30,15650
15-02-2023 04:45,23856
15-02-2023 05:00,19394
15-02-2023 05:15,19151
15-02-2023 05:30,22178
15-02-2023 05:45,14889
15-02-2023 06:00,18779
15-02-2023 06:15,11491
15-02-2023 06:30,14284
15-02-2023 06:45,12521
15-02-2023 07:00,14954
15-02-2023 07:15,16548
15-02-2023 07:30,19778
15-02-2023 07:45,9991
15-02-2023 08:00,14967
15-02-2023 08:15,13871
15-02-2023 08:30,15113
15-02-2023 08:45,13094
15-02-2023 09:00,15402
15-02-2023 09:15,14931
15-02-2023 09:30,11323
15-02-2023 09:45,18071
15-02-2023 10:00,23999
15-02-2023 10:15,21502
15-02-2023 10:30,10846
15-02-2023 10:45,15980
15-02-2023 11:00,21326
15-02-2023 11:15,19894
15-02-2023 11:30,16272
15-02-2023 11:45,12398
15-02-2023 12:00,14847
15-02-2023 12:15,22715
15-02-2023 12:30,24861
15-02-2023 12:45,14685
15-02-2023 13:00,16238
15-02-2023 13:15,23414
15-02-2023 13:30,17441
15-02-2023 13:45,22317
15-02-2023 14:00,14690
15-02-2023 14:15,12876
15-02-2023 14:30,15929
15-02-2023 14:45,22062
15-02-2023 15:00,25566
15-02-2023 15:15,21371
15-02-2023 15:30,24509
15-02-2023 15:45,14410
15-02-2023 16:00,25384
15-02-2023 16:15,16794
15-02-2023 16:30,15496
15-02-2023 16:45,20713
15-02-2023 17:00,10531
15-02-2023 17:15,13012
15-02-2023 17:30,18449
15-02-2023 17:45,23602
15-02-2023 18:00,16270
15-02-2023 18:15,17863
15-02-2023 18:30,22731
15-02-2023 18:45,17603
15-02-2023 19:00,9666
15-02-2023 19:15,23198
15-02-2023 19:30,13363
15-02-2023 19:45,11959
15-02-2023 20:00,21201
15-02-2023 20:15,12172
15-02-2023 20:30,12367
15-02-2023 20:45,10118
15-02-2023 21:00,16179
15-02-2023 21:15,15941
15-02-2023 21:30,20465
15-02-2023 21:45,21685
15-02-2023 22:00,12980
15-02-2023 22:15,23737
15-02-2023 22:30,13747
15-02-2023 22:45,12317
15-02-2023 23:00,22581
15-02-2023 23:15,21359
15-02-2023 23:30,13923
15-02-2023 23:45,17365
16-02-2023 00:00,25140
16-02-2023 00:15,15639
16-02-2023 00:30,20467
16-02-2023 00:45,22375
16-02-2023 01:00,20864
16-02-2023 01:15,25400
16-02-2023 01:30,20095
16-02-2023 01:45,13981
16-02-2023 02:00,15828
16-02-2023 02:15,15894
16-02-2023 02:30,17008
16-02-2023 02:45,11079
16-02-2023 03:00,20665
16-02-2023 03:15,17441
16-02-2023 03:30,14249
16-02-2023 03:45,14237
16-02-2023 04:00,11245
16-02-2023 04:15,13526
16-02-2023 04:30,10240
16-02-2023 04:45,18189
16-02-2023 05:00,23163
16-02-2023 05:15,14223
16-02-2023 05:30,21926
16-02-2023 05:45,19472
16-02-2023 06:00,16491
16-02-2023 06:15,22140
16-02-2023 06:30,24458
16-02-2023 06:45,23285
16-02-2023 07:00,14040
16-02-2023 07:15,10175
16-02-2023 07:30,11381
16-02-2023 07:45,24977
16-02-2023 08:00,15073
16-02-2023 08:15,22891
16-02-2023 08:30,20095
16-02-2023 08:45,24330
16-02-2023 09:00,25046
16-02-2023 09:15,23797
16-02-2023 09:30,20199
16-02-2023 09:45,14025
16-02-2023 10:00,12942
16-02-2023 10:15,12108
16-02-2023 10:30,13484
16-02-2023 10:45,14937
16-02-2023 11:00,17801
16-02-2023 11:15,17131
16-02-2023 11:30,15339
16-02-2023 11:45,13367
16-02-2023 12:00,24026
16-02-2023 12:15,20521
16-02-2023 12:30,14787
16-02-2023 12:45,20399
16-02-2023 13:00,17032
16-02-2023 13:15,17079
16-02-2023 13:30,16334
16-02-2023 13:45,10642
16-02-2023 14:00,16870
16-02-2023 14:15,21403
16-02-2023 14:30,24260
16-02-2023 14:45,11762
16-02-2023 15:00,16823
16-02-2023 15:15,17203
16-02-2023 15:30,17165
16-02-2023 15:45,20732
16-02-2023 16:00,9805
16-02-2023 16:15,17242
16-02-2023 16:30,10135
16-02-2023 16:45,11264
16-02-2023 17:00,13203
16-02-2023 17:15,24101
16-02-2023 17:30,16293
16-02-2023 17:45,24684
16-02-2023 18:00,24870
16-02-2023 18:15,21136
16-02-2023 18:30,24322
16-02-2023 18:45,16822
16-02-2023 19:00,11051
16-02-2023 19:15,23938
16-02-2023 19:30,18285
16-02-2023 19:45,19941
16-02-2023 20:00,12267
16-02-2023 20:15,21137
16-02-2023 20:30,23996
16-02-2023 20:45,16808
16-02-2023 21:00,10991
16-02-2023 21:15,11265
16-02-2023 21:30,13421
16-02-2023 21:45,16858
16-02-2023 22:00,9811
16-02-2023 22:15,24038
16-02-2023 22:30,10716
16-02-2023 22:45,23940
16-02-2023 23:00,19490
16-02-2023 23:15,17161
16-02-2023 23:30,18965
16-02-2023 23:45,10972
17-02-2023 00:00,16942
17-02-2023 00:15,13476
17-02-2023 00:30,22756
17-02-2023 00:45,14208
17-02-2023 01:00,23338
17-02-2023 01:15,12637
17-02-2023 01:30,24868
17-02-2023 01:45,10301
17-02-2023 02:00,16300
17-02-2023 02:15,17196
17-02-2023 02:30,20918
17-02-2023 02:45,23309
17-02-2023 03:00,23996
17-02-2023 03:15,18828
17-02-2023 03:30,13758
17-02-2023 03:45,22249
17-02-2023 04:00,25063
17-02-2023 04:15,21573
17-02-2023 04:30,21382
17-02-2023 04:45,21468
17-02-2023 05:00,19300
17-02-2023 05:15,13974
17-02-2023 05:30,19729
17-02-2023 05:45,23407
17-02-2023 06:00,23201
17-02-2023 06:15,18872
17-02-2023 06:30,12620
17-02-2023 06:45,18144
17-02-2023 07:00,25545
17-02-2023 07:15,23462
17-02-2023 07:30,18472
17-02-2023 07:45,17377
17-02-2023 08:00,13062
17-02-2023 08:15,12281
17-02-2023 08:30,12507
17-02-2023 08:45,11738
17-02-2023 09:00,12783
17-02-2023 09:15,20927
17-02-2023 09:30,13243
17-02-2023 09:45,18709
17-02-2023 10:00,24373
17-02-2023 10:15,11453
17-02-2023 10:30,21172
17-02-2023 10:45,11167
17-02-2023 11:00,18431
17-02-2023 11:15,24746
17-02-2023 11:30,12590
17-02-2023 11:45,22135
17-02-2023 12:00,16235
17-02-2023 12:15,16175
17-02-2023 12:30,13553
17-02-2023 12:45,18352
17-02-2023 13:00,13520
17-02-2023 13:15,17725
17-02-2023 13:30,24588
17-02-2023 13:45,13340
17-02-2023 14:00,23106
17-02-2023 14:15,24605
17-02-2023 14:30,9912
17-02-2023 14:45,15268
17-02-2023 15:00,22768
17-02-2023 15:15,17576
17-02-2023 15:30,9763
17-02-2023 15:45,16975
17-02-2023 16:00,10984
17-02-2023 16:15,9767
17-02-2023 16:30,15900
17-02-2023 16:45,24528
17-02-2023 17:00,10116
17-02-2023 17:15,18143
17-02-2023 17:30,14875
17-02-2023 17:45,16630
17-02-2023 18:00,22205
17-02-2023 18:15,24526
17-02-2023 18:30,18875
17-02-2023 18:45,11330
17-02-2023 19:00,16778
17-02-2023 19:15,11881
17-02-2023 19:30,16515
17-02-2023 19:45,15798
17-02-2023 20:00,10068
17-02-2023 20:15,11482
17-02-2023 20:30,12786
17-02-2023 20:45,10098
17-02-2023 21:00,12735
17-02-2023 21:15,16358
17-02-2023 21:30,15176
17-02-2023 21:45,20209
17-02-2023 22:00,13361
17-02-2023 22:15,21042
17-02-2023 22:30,20401
17-02-2023 22:45,17754
17-02-2023 23:00,10460
17-02-2023 23:15,10016
17-02-2023 23:30,21074
17-02-2023 23:45,17559
18-02-2023 00:00,13049
18-02-2023 00:15,10540
18-02-2023 00:30,22214
18-02-2023 00:45,13422
18-02-2023 01:00,24653
18-02-2023 01:15,23126
18-02-2023 01:30,12820
18-02-2023 01:45,16491
18-02-2023 02:00,23115
18-02-2023 02:15,25227
18-02-2023 02:30,23370
18-02-2023 02:45,17843
18-02-2023 03:00,20331
18-02-2023 03:15,12634
18-02-2023 03:30,17437
18-02-2023 03:45,24100
18-02-2023 04:00,22842
18-02-2023 04:15,19057
18-02-2023 04:30,24131
18-02-2023 04:45,25258
18-02-2023 05:00,17963
18-02-2023 05:15,13908
18-02-2023 05:30,18356
18-02-2023 05:45,20900
18-02-2023 06:00,19521
18-02-2023 06:15,19461
18-02-2023 06:30,12186
18-02-2023 06:45,24144
18-02-2023 07:00,19147
18-02-2023 07:15,24357
18-02-2023 07:30,9965
18-02-2023 07:45,22786
18-02-2023 08:00,16231
18-02-2023 08:15,16019
18-02-2023 08:30,17465
18-02-2023 08:45,23310
18-02-2023 09:00,21772
18-02-2023 09:15,13210
18-02-2023 09:30,17939
18-02-2023 09:45,25574
18-02-2023 10:00,21139
18-02-2023 10:15,24047
18-02-2023 10:30,11379
18-02-2023 10:45,11088
18-02-2023 11:00,10888
18-02-2023 11:15,15151
18-02-2023 11:30,16825
18-02-2023 11:45,23814
18-02-2023 12:00,17954
18-02-2023 12:15,10393
18-02-2023 12:30,23610
18-02-2023 12:45,9975
18-02-2023 13:00,25298
18-02-2023 13:15,18709
18-02-2023 13:30,20829
18-02-2023 13:45,21399
18-02-2023 14:00,10040
18-02-2023 14:15,24216
18-02-2023 14:30,19053
18-02-2023 14:45,17439
18-02-2023 15:00,10754
18-02-2023 15:15,25566
18-02-2023 15:30,11960
18-02-2023 15:45,23605
18-02-2023 16:00,16880
18-02-2023 16:15,18121
18-02-2023 16:30,22928
18-02-2023 16:45,16399
18-02-2023 17:00,10638
18-02-2023 17:15,16307
18-02-2023 17:30,19815
18-02-2023 17:45,24698
18-02-2023 18:00,23390
18-02-2023 18:15,17828
18-02-2023 18:30,16572
18-02-2023 18:45,17384
18-02-2023 19:00,20651
18-02-2023 19:15,16905
18-02-2023 19:30,16355
18-02-2023 19:45,10242
18-02-2023 20:00,19650
18-02-2023 20:15,17940
18-02-2023 20:30,13720
18-02-2023 20:45,11843
18-02-2023 21:00,25582
18-02-2023 21:15,18998
18-02-2023 21:30,14035
18-02-2023 21:45,24451
18-02-2023 22:00,22333
18-02-2023 22:15,21926
18-02-2023 22:30,17008
18-02-2023 22:45,14317
18-02-2023 23:00,12333
18-02-2023 23:15,19249
18-02-2023 23:30,24108
18-02-2023 23:45,25416
19-02-2023 00:00,22548
19-02-2023 00:15,19322
19-02-2023 00:30,10419
19-02-2023 00:45,9897
19-02-2023 01:00,24657
19-02-2023 01:15,14241
19-02-2023 01:30,19421
19-02-2023 01:45,23749
19-02-2023 02:00,19344
19-02-2023 02:15,21662
19-02-2023 02:30,10734
19-02-2023 02:45,19611
19-02-2023 03:00,22303
19-02-2023 03:15,13652
19-02-2023 03:30,18950
19-02-2023 03:45,22142
19-02-2023 04:00,16770
19-02-2023 04:15,11522
19-02-2023 04:30,17510
19-02-2023 04:45,16795
19-02-2023 05:00,16132
19-02-2023 05:15,18671
19-02-2023 05:30,15224
19-02-2023 05:45,24263
19-02-2023 06:00,13789
19-02-2023 06:15,22470
19-02-2023 06:30,14353
19-02-2023 06:45,16824
19-02-2023 07:00,15920
19-02-2023 07:15,18798
19-02-2023 07:30,13343
19-02-2023 07:45,19400
19-02-2023 08:00,23258
19-02-2023 08:15,19099
19-02-2023 08:30,24298
19-02-2023 08:45,14114
19-02-2023 09:00,12625
19-02-2023 09:15,12110
19-02-2023 09:30,20613
19-02-2023 09:45,23444
19-02-2023 10:00,20184
19-02-2023 10:15,21029
19-02-2023 10:30,11204
19-02-2023 10:45,19403
19-02-2023 11:00,15806
19-02-2023 11:15,24616
19-02-2023 11:30,15906
19-02-2023 11:45,13230
19-02-2023 12:00,22585
19-02-2023 12:15,18859
19-02-2023 12:30,22370
19-02-2023 12:45,21957
19-02-2023 13:00,15078
19-02-2023 13:15,17738
19-02-2023 13:30,12981
19-02-2023 13:45,24257
19-02-2023 14:00,13652
19-02-2023 14:15,15738
19-02-2023 14:30,23627
19-02-2023 14:45,23536
19-02-2023 15:00,11552
19-02-2023 15:15,10715
19-02-2023 15:30,22792
19-02-2023 15:45,25449
19-02-2023 16:00,15834
19-02-2023 16:15,15847
19-02-2023 16:30,17609
19-02-2023 16:45,23795
19-02-2023 17:00,22669
19-02-2023 17:15,21143
19-02-2023 17:30,23949
19-02-2023 17:45,24232
19-02-2023 18:00,22729
19-02-2023 18:15,17739
19-02-2023 18:30,22493
19-02-2023 18:45,13690
19-02-2023 19:00,16715
19-02-2023 19:15,14311
19-02-2023 19:30,19793
19-02-2023 19:45,21080
19-02-2023 20:00,21700
19-02-2023 20:15,22285
19-02-2023 20:30,16826
19-02-2023 20:45,19865
19-02-2023 21:00,14258
19-02-2023 21:15,19809
19-02-2023 21:30,22949
19-02-2023 21:45,24993
19-02-2023 22:00,25203
19-02-2023 22:15,22176
19-02-2023 22:30,14291
19-02-2023 22:45,16260
19-02-2023 23:00,20632
19-02-2023 23:15,12587
19-02-2023 23:30,21748
19-02-2023 23:45,19260
20-02-2023 00:00,24756
20-02-2023 00:15,24280
20-02-2023 00:30,12937
20-02-2023 00:45,19970
20-02-2023 01:00,20428
20-02-2023 01:15,10887
20-02-2023 01:30,11192
20-02-2023 01:45,9891
20-02-2023 02:00,18030
20-02-2023 02:15,21096
20-02-2023 02:30,23154
20-02-2023 02:45,11943
20-02-2023 03:00,19635
20-02-2023 03:15,16848
20-02-2023 03:30,17738
20-02-2023 03:45,17785
20-02-2023 04:00,13060
20-02-2023 04:15,22755
20-02-2023 04:30,10478
20-02-2023 04:45,21127
20-02-2023 05:00,25390
20-02-2023 05:15,10997
20-02-2023 05:30,22580
20-02-2023 05:45,11869
20-02-2023 06:00,25582
20-02-2023 06:15,23897
20-02-2023 06:30,20754
20-02-2023 06:45,19528
20-02-2023 07:00,12938
20-02-2023 07:15,22276
20-02-2023 07:30,20970
20-02-2023 07:45,18059
20-02-2023 08:00,14937
20-02-2023 08:15,21087
20-02-2023 08:30,21663
20-02-2023 08:45,22224
20-02-2023 09:00,14984
20-02-2023 09:15,16563
20-02-2023 09:30,14191
20-02-2023 09:45,12330
20-02-2023 10:00,21784
20-02-2023 10:15,18641
20-02-2023 10:30,11462
20-02-2023 10:45,21269
20-02-2023 11:00,10579
20-02-2023 11:15,12135
20-02-2023 11:30,16709
20-02-2023 11:45,13083
20-02-2023 12:00,25508
20-02-2023 12:15,14692
20-02-2023 12:30,23742
20-02-2023 12:45,20208
20-02-2023 13:00,10813
20-02-2023 13:15,12149
20-02-2023 13:30,17761
20-02-2023 13:45,22800
20-02-2023 14:00,21648
20-02-2023 14:15,21272
20-02-2023 14:30,25038
20-02-2023 14:45,15302
20-02-2023 15:00,23831
20-02-2023 15:15,21941
20-02-2023 15:30,19482
20-02-2023 15:45,24851
20-02-2023 16:00,12776
20-02-2023 16:15,22096
20-02-2023 16:30,15578
20-02-2023 16:45,14820
20-02-2023 17:00,11197
20-02-2023 17:15,10098
20-02-2023 17:30,12641
20-02-2023 17:45,25360
20-02-2023 18:00,21182
20-02-2023 18:15,24145
20-02-2023 18:30,13658
20-02-2023 18:45,20777
20-02-2023 19:00,16829
20-02-2023 19:15,19547
20-02-2023 19:30,22465
20-02-2023 19:45,12498
20-02-2023 20:00,15304
20-02-2023 20:15,9612
20-02-2023 20:30,20434
20-02-2023 20:45,11963
20-02-2023 21:00,11887
20-02-2023 21:15,17568
20-02-2023 21:30,25355
20-02-2023 21:45,9982
20-02-2023 22:00,15978
20-02-2023 22:15,20518
20-02-2023 22:30,13530
20-02-2023 22:45,16098
20-02-2023 23:00,17139
20-02-2023 23:15,17085
20-02-2023 23:30,16895
20-02-2023 23:45,11582
21-02-2023 00:00,13133
21-02-2023 00:15,10223
21-02-2023 00:30,18871
21-02-2023 00:45,21786
21-02-2023 01:00,12440
21-02-2023 01:15,25533
21-02-2023 01:30,23114
21-02-2023 01:45,15551
21-02-2023 02:00,21459
21-02-2023 02:15,17680
21-02-2023 02:30,15102
21-02-2023 02:45,24857
21-02-2023 03:00,15628
21-02-2023 03:15,19567
21-02-2023 03:30,17768
21-02-2023 03:45,9876
21-02-2023 04:00,21286
21-02-2023 04:15,20514
21-02-2023 04:30,25419
21-02-2023 04:45,19985
21-02-2023 05:00,15738
21-02-2023 05:15,10816
21-02-2023 05:30,10231
21-02-2023 05:45,17297
21-02-2023 06:00,23661
21-02-2023 06:15,22692
21-02-2023 06:30,23348
21-02-2023 06:45,24724
21-02-2023 07:00,14497
21-02-2023 07:15,10437
21-02-2023 07:30,22898
21-02-2023 07:45,9727
21-02-2023 08:00,15608
21-02-2023 08:15,25410
21-02-2023 08:30,14652
21-02-2023 08:45,12846
21-02-2023 09:00,24847
21-02-2023 09:15,18916
21-02-2023 09:30,18176
21-02-2023 09:45,16054
21-02-2023 10:00,10293
21-02-2023 10:15,14058
21-02-2023 10:30,11986
21-02-2023 10:45,14698
21-02-2023 11:00,15129
21-02-2023 11:15,25541
21-02-2023 11:30,17845
21-02-2023 11:45,13295
21-02-2023 12:00,9610
21-02-2023 12:15,24895
21-02-2023 12:30,20607
21-02-2023 12:45,10493
21-02-2023 13:00,15607
21-02-2023 13:15,17249
21-02-2023 13:30,11895
21-02-2023 13:45,14854
21-02-2023 14:00,21402
21-02-2023 14:15,22021
21-02-2023 14:30,11996
21-02-2023 14:45,21818
21-02-2023 15:00,11581
21-02-2023 15:15,22379
21-02-2023 15:30,21735
21-02-2023 15:45,19813
21-02-2023 16:00,12413
21-02-2023 16:15,21699
21-02-2023 16:30,20388
21-02-2023 16:45,24067
21-02-2023 17:00,19511
21-02-2023 17:15,14264
21-02-2023 17:30,11207
21-02-2023 17:45,15807
21-02-2023 18:00,19932
21-02-2023 18:15,19250
21-02-2023 18:30,24368
21-02-2023 18:45,22492
21-02-2023 19:00,23819
21-02-2023 19:15,19903
21-02-2023 19:30,10869
21-02-2023 19:45,17700
21-02-2023 20:00,10547
21-02-2023 20:15,10470
21-02-2023 20:30,16857
21-02-2023 20:45,14951
21-02-2023 21:00,24886
21-02-2023 21:15,20502
21-02-2023 21:30,24085
21-02-2023 21:45,23040
21-02-2023 22:00,12524
21-02-2023 22:15,10844
21-02-2023 22:30,12102
21-02-2023 22:45,13632
21-02-2023 23:00,11889
21-02-2023 23:15,11364
21-02-2023 23:30,18150
21-02-2023 23:45,16580
22-02-2023 00:00,24344
22-02-2023 00:15,10161
22-02-2023 00:30,18287
22-02-2023 00:45,23634
22-02-2023 01:00,17664
22-02-2023 01:15,17288
22-02-2023 01:30,23118
22-02-2023 01:45,12027
22-02-2023 02:00,23618
22-02-2023 02:15,25313
22-02-2023 02:30,20846
22-02-2023 02:45,10117
22-02-2023 03:00,22523
22-02-2023 03:15,24035
22-02-2023 03:30,20281
22-02-2023 03:45,11958
22-02-2023 04:00,10831
22-02-2023 04:15,24242
22-02-2023 04:30,12344
22-02-2023 04:45,18507
22-02-2023 05:00,11962
22-02-2023 05:15,25294
22-02-2023 05:30,20532
22-02-2023 05:45,12526
22-02-2023 06:00,17145
22-02-2023 06:15,18310
22-02-2023 06:30,10894
22-02-2023 06:45,12094
22-02-2023 07:00,24264
22-02-2023 07:15,16231
22-02-2023 07:30,20172
22-02-2023 07:45,16419
22-02-2023 08:00,9595
22-02-2023 08:15,19723
22-02-2023 08:30,16632
22-02-2023 08:45,25200
22-02-2023 09:00,20165
22-02-2023 09:15,21560
22-02-2023 09:30,17972
22-02-2023 09:45,12041
22-02-2023 10:00,10011
22-02-2023 10:15,10911
22-02-2023 10:30,16814
22-02-2023 10:45,21031
22-02-2023 11:00,23982
22-02-2023 11:15,18292
22-02-2023 11:30,19007
22-02-2023 11:45,12503
22-02-2023 12:00,22768
22-02-2023 12:15,24821
22-02-2023 12:30,12285
22-02-2023 12:45,9878
22-02-2023 13:00,21447
22-02-2023 13:15,17508
22-02-2023 13:30,23098
22-02-2023 13:45,25116
22-02-2023 14:00,23932
22-02-2023 14:15,14442
22-02-2023 14:30,18689
22-02-2023 14:45,11314
22-02-2023 15:00,20509
22-02-2023 15:15,18223
22-02-2023 15:30,14632
22-02-2023 15:45,16099
22-02-2023 16:00,14734
22-02-2023 16:15,18459
22-02-2023 16:30,23721
22-02-2023 16:45,12354
22-02-2023 17:00,25481
22-02-2023 17:15,12349
22-02-2023 17:30,22436
22-02-2023 17:45,23190
22-02-2023 18:00,13535
22-02-2023 18:15,19278
22-02-2023 18:30,12041
22-02-2023 18:45,11235
22-02-2023 19:00,9974
22-02-2023 19:15,24433
22-02-2023 19:30,17403
22-02-2023 19:45,22449
22-02-2023 20:00,10125
22-02-2023 20:15,17200
22-02-2023 20:30,21187
22-02-2023 20:45,14934
22-02-2023 21:00,13573
22-02-2023 21:15,19162
22-02-2023 21:30,13040
22-02-2023 21:45,23522
22-02-2023 22:00,20633
22-02-2023 22:15,10562
22-02-2023 22:30,15813
22-02-2023 22:45,18532
22-02-2023 23:00,20964
22-02-2023 23:15,10570
22-02-2023 23:30,12958
22-02-2023 23:45,18039
23-02-2023 00:00,12396
23-02-2023 00:15,20874
23-02-2023 00:30,22535
23-02-2023 00:45,11897
23-02-2023 01:00,23794
23-02-2023 01:15,24273
23-02-2023 01:30,15158
23-02-2023 01:45,18176
23-02-2023 02:00,21220
23-02-2023 02:15,22572
23-02-2023 02:30,20233
23-02-2023 02:45,10208
23-02-2023 03:00,11093
23-02-2023 03:15,15825
23-02-2023 03:30,11625
23-02-2023 03:45,21983
23-02-2023 04:00,24179
23-02-2023 04:15,18182
23-02-2023 04:30,9864
23-02-2023 04:45,15534
23-02-2023 05:00,17184
23-02-2023 05:15,19108
23-02-2023 05:30,10156
23-02-2023 05:45,25523
23-02-2023 06:00,25170
23-02-2023 06:15,25088
23-02-2023 06:30,13830
23-02-2023 06:45,21037
23-02-2023 07:00,12934
23-02-2023 07:15,19606
23-02-2023 07:30,19434
23-02-2023 07:45,14462
23-02-2023 08:00,19116
23-02-2023 08:15,17768
23-02-2023 08:30,18743
23-02-2023 08:45,13847
23-02-2023 09:00,22861
23-02-2023 09:15,14428
23-02-2023 09:30,20304
23-02-2023 09:45,12570
23-02-2023 10:00,11676
23-02-2023 10:15,21556
23-02-2023 10:30,22438
23-02-2023 10:45,22839
23-02-2023 11:00,21708
23-02-2023 11:15,24128
23-02-2023 11:30,15390
23-02-2023 11:45,24602
23-02-2023 12:00,17928
23-02-2023 12:15,17612
23-02-2023 12:30,18889
23-02-2023 12:45,14419
23-02-2023 13:00,21061
23-02-2023 13:15,13626
23-02-2023 13:30,12550
23-02-2023 13:45,11028
23-02-2023 14:00,22694
23-02-2023 14:15,15856
23-02-2023 14:30,12194
23-02-2023 14:45,21649
23-02-2023 15:00,23190
23-02-2023 15:15,24074
23-02-2023 15:30,13037
23-02-2023 15:45,15563
23-02-2023 16:00,9677
23-02-2023 16:15,14606
23-02-2023 16:30,19914
23-02-2023 16:45,10497
23-02-2023 17:00,15140
23-02-2023 17:15,25599
23-02-2023 17:30,14308
23-02-2023 17:45,20242
23-02-2023 18:00,18064
23-02-2023 18:15,16935
23-02-2023 18:30,19184
23-02-2023 18:45,16060
23-02-2023 19:00,19125
23-02-2023 19:15,13511
23-02-2023 19:30,10608
23-02-2023 19:45,21432
23-02-2023 20:00,21877
23-02-2023 20:15,18172
23-02-2023 20:30,21146
23-02-2023 20:45,9786
23-02-2023 21:00,10187
23-02-2023 21:15,21795
23-02-2023 21:30,16732
23-02-2023 21:45,14490
23-02-2023 22:00,20711
23-02-2023 22:15,24028
23-02-2023 22:30,10350
23-02-2023 22:45,21088
23-02-2023 23:00,10972
23-02-2023 23:15,15245
23-02-2023 23:30,12816
23-02-2023 23:45,19734
24-02-2023 00:00,21655
24-02-2023 00:15,23697
24-02-2023 00:30,16660
24-02-2023 00:45,18403
24-02-2023 01:00,14615
24-02-2023 01:15,22758
24-02-2023 01:30,13491
24-02-2023 01:45,18019
24-02-2023 02:00,25590
24-02-2023 02:15,12415
24-02-2023 02:30,13571
24-02-2023 02:45,14720
24-02-2023 03:00,20524
24-02-2023 03:15,22768
24-02-2023 03:30,16282
24-02-2023 03:45,16434
24-02-2023 04:00,20050
24-02-2023 04:15,10367
24-02-2023 04:30,24025
24-02-2023 04:45,22891
24-02-2023 05:00,23782
24-02-2023 05:15,15610
24-02-2023 05:30,15220
24-02-2023 05:45,23242
24-02-2023 06:00,20728
24-02-2023 06:15,14215
24-02-2023 06:30,14480
24-02-2023 06:45,16544
24-02-2023 07:00,11778
24-02-2023 07:15,15587
24-02-2023 07:30,21089
24-02-2023 07:45,13653
24-02-2023 08:00,25006
24-02-2023 08:15,23391
24-02-2023 08:30,13570
24-02-2023 08:45,13577
24-02-2023 09:00,14681
24-02-2023 09:15,24578
24-02-2023 09:30,14397
24-02-2023 09:45,24369
24-02-2023 10:00,25072
24-02-2023 10:15,11833
24-02-2023 10:30,23314
24-02-2023 10:45,10222
24-02-2023 11:00,25454
24-02-2023 11:15,23441
24-02-2023 11:30,25048
24-02-2023 11:45,21552
24-02-2023 12:00,19386
24-02-2023 12:15,14798
24-02-2023 12:30,18828
24-02-2023 12:45,19337
24-02-2023 13:00,11417
24-02-2023 13:15,24110
24-02-2023 13:30,15084
24-02-2023 13:45,22796
24-02-2023 14:00,15641
24-02-2023 14:15,21248
24-02-2023 14:30,17809
24-02-2023 14:45,19750
24-02-2023 15:00,23395
24-02-2023 15:15,22824
24-02-2023 15:30,19664
24-02-2023 15:45,12963
24-02-2023 16:00,15047
24-02-2023 16:15,24571
24-02-2023 16:30,20905
24-02-2023 16:45,15264
24-02-2023 17:00,23491
24-02-2023 17:15,10514
24-02-2023 17:30,17081
24-02-2023 17:45,19042
24-02-2023 18:00,16941
24-02-2023 18:15,11410
24-02-2023 18:30,17479
24-02-2023 18:45,19630
24-02-2023 19:00,9982
24-02-2023 19:15,19185
24-02-2023 19:30,13961
24-02-2023 19:45,19252
24-02-2023 20:00,15851
24-02-2023 20:15,12893
24-02-2023 20:30,16097
24-02-2023 20:45,16920
24-02-2023 21:00,15615
24-02-2023 21:15,12472
24-02-2023 21:30,12102
24-02-2023 21:45,15013
24-02-2023 22:00,13582
24-02-2023 22:15,21935
24-02-2023 22:30,18344
24-02-2023 22:45,15148
24-02-2023 23:00,24328
24-02-2023 23:15,19882
24-02-2023 23:30,18788
24-02-2023 23:45,14381
25-02-2023 00:00,17780
25-02-2023 00:15,18138
25-02-2023 00:30,17848
25-02-2023 00:45,14379
25-02-2023 01:00,18676
25-02-2023 01:15,19626
25-02-2023 01:30,22165
25-02-2023 01:45,11385
25-02-2023 02:00,23496
25-02-2023 02:15,15110
25-02-2023 02:30,24844
25-02-2023 02:45,14417
25-02-2023 03:00,23353
25-02-2023 03:15,11318
25-02-2023 03:30,22678
25-02-2023 03:45,14160
25-02-2023 04:00,17656
25-02-2023 04:15,11508
25-02-2023 04:30,23145
25-02-2023 04:45,25075
